%Stretch1, Stretch2, Sigma, Sigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, Stretch_max, Stretch_min, Stretch_mean, Diag_max, Diag_min, Diag_mean, Taper_max, Taper_min, Taper_mean, Skew_max, Skew_min, Skew_mean, dist_lapl_max, dist_lapl_min, dist_lapl_mean, _DROP_TOL_, Iters, Op_Complex, Smoo_Complex, SolveTime, CostEst
17.43,45.20,1e0,1,1,1,45.2,25.0281,0.00469778,3.70108,1,0.0357459,0.118338,1,1,1,1,1,1,0,0,0,0.701947,8.13776e-05,0.0378883,0,147,1.03,1.07,175.3,0
17.43,45.20,1e0,1,1,1,45.2,25.0281,0.00469778,3.70108,1,0.0357459,0.118338,1,1,1,1,1,1,0,0,0,0.701947,8.13776e-05,0.0378883,0.01,52,1.23,1.28,31.04,0
17.43,45.20,1e0,1,1,1,45.2,25.0281,0.00469778,3.70108,1,0.0357459,0.118338,1,1,1,1,1,1,0,0,0,0.701947,8.13776e-05,0.0378883,0.05,-1,-1,-1,-1,-1
17.43,45.20,1e0,1,1,1,45.2,25.0281,0.00469778,3.70108,1,0.0357459,0.118338,1,1,1,1,1,1,0,0,0,0.701947,8.13776e-05,0.0378883,0.1,-1,-1,-1,-1,-1
17.43,45.20,1e0,1,1,1,45.2,25.0281,0.00469778,3.70108,1,0.0357459,0.118338,1,1,1,1,1,1,0,0,0,0.701947,8.13776e-05,0.0378883,0.001,108,1.09,1.13,108.7,0
12.69,62.10,1e0,1,1,1,62.1,32.6291,0.00463049,3.64905,1,0.0273232,0.115547,1,1,1,1,1,1,0,0,0,0.698918,4.31618e-05,0.0378897,0.005,79,1.17,1.22,65.6,0
12.69,62.10,1e0,1,1,1,62.1,32.6291,0.00463049,3.64905,1,0.0273232,0.115547,1,1,1,1,1,1,0,0,0,0.698918,4.31618e-05,0.0378897,0.01,58,1.22,1.26,42.37,0
12.69,62.10,1e0,1,1,1,62.1,32.6291,0.00463049,3.64905,1,0.0273232,0.115547,1,1,1,1,1,1,0,0,0,0.698918,4.31618e-05,0.0378897,0.05,-1,-1,-1,-1,-1
12.69,62.10,1e0,1,1,1,62.1,32.6291,0.00463049,3.64905,1,0.0273232,0.115547,1,1,1,1,1,1,0,0,0,0.698918,4.31618e-05,0.0378897,0.1,-1,-1,-1,-1,-1
12.69,62.10,1e0,1,1,1,62.1,32.6291,0.00463049,3.64905,1,0.0273232,0.115547,1,1,1,1,1,1,0,0,0,0.698918,4.31618e-05,0.0378897,0.025,44,1.27,1.32,34.57,1
12.69,62.10,1e0,1,1,1,62.1,32.6291,0.00463049,3.64905,1,0.0273232,0.115547,1,1,1,1,1,1,0,0,0,0.698918,4.31618e-05,0.0378897,0,156,1.03,1.07,190.2,0
12.69,62.10,1e0,1,1,1,62.1,32.6291,0.00463049,3.64905,1,0.0273232,0.115547,1,1,1,1,1,1,0,0,0,0.698918,4.31618e-05,0.0378897,0.075,-1,-1,-1,-1,-1
12.69,62.10,1e0,1,1,1,62.1,32.6291,0.00463049,3.64905,1,0.0273232,0.115547,1,1,1,1,1,1,0,0,0,0.698918,4.31618e-05,0.0378897,0.001,103,1.09,1.13,85.22,0
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,1,0.0309767,0.095904,1,1,1,1,1,1,0,0,0,0.704969,8.13776e-05,0.0378831,0.01,43,1.28,1.32,34.78,0
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,1,0.0309767,0.095904,1,1,1,1,1,1,0,0,0,0.704969,8.13776e-05,0.0378831,0.075,-1,-1,-1,-1,-1
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,1,0.0309767,0.095904,1,1,1,1,1,1,0,0,0,0.704969,8.13776e-05,0.0378831,0.05,-1,-1,-1,-1,-1
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,1,0.0309767,0.095904,1,1,1,1,1,1,0,0,0,0.704969,8.13776e-05,0.0378831,0.1,-1,-1,-1,-1,-1
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,1,0.0309767,0.095904,1,1,1,1,1,1,0,0,0,0.704969,8.13776e-05,0.0378831,0.001,111,1.14,1.19,118.5,0
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,1,0.0309767,0.095904,1,1,1,1,1,1,0,0,0,0.704969,8.13776e-05,0.0378831,0,147,1.03,1.07,141.7,0
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,1,0.0309767,0.095904,1,1,1,1,1,1,0,0,0,0.704969,8.13776e-05,0.0378831,0.025,29,1.32,1.36,16.22,1
32.90,45.20,1e0,1,1,1,45.2,28.3958,0.00255398,3.79798,1,0.0309767,0.095904,1,1,1,1,1,1,0,0,0,0.704969,8.13776e-05,0.0378831,0.005,61,1.24,1.28,49.57,0
5.74,38.57,1e0,1,1,1,38.57,20.1798,0.014998,3.32044,1,0.0444029,0.176315,1,1,1,1,1,1,0,0,0,0.67055,0.000111657,0.0379029,0.025,36,1.21,1.25,28.26,1
5.74,38.57,1e0,1,1,1,38.57,20.1798,0.014998,3.32044,1,0.0444029,0.176315,1,1,1,1,1,1,0,0,0,0.67055,0.000111657,0.0379029,0.075,-1,-1,-1,-1,-1
5.74,38.57,1e0,1,1,1,38.57,20.1798,0.014998,3.32044,1,0.0444029,0.176315,1,1,1,1,1,1,0,0,0,0.67055,0.000111657,0.0379029,0.01,53,1.11,1.15,40.77,0
5.74,38.57,1e0,1,1,1,38.57,20.1798,0.014998,3.32044,1,0.0444029,0.176315,1,1,1,1,1,1,0,0,0,0.67055,0.000111657,0.0379029,0.005,53,1.1,1.14,56.96,0
5.74,38.57,1e0,1,1,1,38.57,20.1798,0.014998,3.32044,1,0.0444029,0.176315,1,1,1,1,1,1,0,0,0,0.67055,0.000111657,0.0379029,0,134,1.03,1.07,199.1,0
5.74,38.57,1e0,1,1,1,38.57,20.1798,0.014998,3.32044,1,0.0444029,0.176315,1,1,1,1,1,1,0,0,0,0.67055,0.000111657,0.0379029,0.05,-1,-1,-1,-1,-1
5.74,38.57,1e0,1,1,1,38.57,20.1798,0.014998,3.32044,1,0.0444029,0.176315,1,1,1,1,1,1,0,0,0,0.67055,0.000111657,0.0379029,0.1,-1,-1,-1,-1,-1
5.74,38.57,1e0,1,1,1,38.57,20.1798,0.014998,3.32044,1,0.0444029,0.176315,1,1,1,1,1,1,0,0,0,0.67055,0.000111657,0.0379029,0.001,84,1.08,1.12,74.15,0
3.56,62.10,1e0,1,1,1,62.1,31.7339,0.0139016,3.07332,1,0.027842,0.16772,1,1,1,1,1,1,0,0,0,0.624077,4.31618e-05,0.0379092,0.1,-1,-1,-1,-1,-1
3.56,62.10,1e0,1,1,1,62.1,31.7339,0.0139016,3.07332,1,0.027842,0.16772,1,1,1,1,1,1,0,0,0,0.624077,4.31618e-05,0.0379092,0.075,-1,-1,-1,-1,-1
3.56,62.10,1e0,1,1,1,62.1,31.7339,0.0139016,3.07332,1,0.027842,0.16772,1,1,1,1,1,1,0,0,0,0.624077,4.31618e-05,0.0379092,0,154,1.03,1.07,330.4,0
3.56,62.10,1e0,1,1,1,62.1,31.7339,0.0139016,3.07332,1,0.027842,0.16772,1,1,1,1,1,1,0,0,0,0.624077,4.31618e-05,0.0379092,0.025,40,1.12,1.16,34.98,1
3.56,62.10,1e0,1,1,1,62.1,31.7339,0.0139016,3.07332,1,0.027842,0.16772,1,1,1,1,1,1,0,0,0,0.624077,4.31618e-05,0.0379092,0.005,39,1.1,1.14,43.31,1
3.56,62.10,1e0,1,1,1,62.1,31.7339,0.0139016,3.07332,1,0.027842,0.16772,1,1,1,1,1,1,0,0,0,0.624077,4.31618e-05,0.0379092,0.05,-1,-1,-1,-1,-1
3.56,62.10,1e0,1,1,1,62.1,31.7339,0.0139016,3.07332,1,0.027842,0.16772,1,1,1,1,1,1,0,0,0,0.624077,4.31618e-05,0.0379092,0.001,72,1.09,1.13,87.42,0
3.56,62.10,1e0,1,1,1,62.1,31.7339,0.0139016,3.07332,1,0.027842,0.16772,1,1,1,1,1,1,0,0,0,0.624077,4.31618e-05,0.0379092,0.01,38,1.1,1.15,42.12,1
38.57,72.79,1e0,1,1,1,72.79,42.0958,0.00136992,3.84608,1,0.0210243,0.0766887,1,1,1,1,1,1,0,0,0,0.705862,3.14263e-05,0.0378794,0.075,-1,-1,-1,-1,-1
38.57,72.79,1e0,1,1,1,72.79,42.0958,0.00136992,3.84608,1,0.0210243,0.0766887,1,1,1,1,1,1,0,0,0,0.705862,3.14263e-05,0.0378794,0,174,1.03,1.07,191.5,0
38.57,72.79,1e0,1,1,1,72.79,42.0958,0.00136992,3.84608,1,0.0210243,0.0766887,1,1,1,1,1,1,0,0,0,0.705862,3.14263e-05,0.0378794,0.01,60,1.29,1.34,46.39,0
38.57,72.79,1e0,1,1,1,72.79,42.0958,0.00136992,3.84608,1,0.0210243,0.0766887,1,1,1,1,1,1,0,0,0,0.705862,3.14263e-05,0.0378794,0.05,-1,-1,-1,-1,-1
38.57,72.79,1e0,1,1,1,72.79,42.0958,0.00136992,3.84608,1,0.0210243,0.0766887,1,1,1,1,1,1,0,0,0,0.705862,3.14263e-05,0.0378794,0.001,134,1.18,1.22,138.5,0
38.57,72.79,1e0,1,1,1,72.79,42.0958,0.00136992,3.84608,1,0.0210243,0.0766887,1,1,1,1,1,1,0,0,0,0.705862,3.14263e-05,0.0378794,0.1,-1,-1,-1,-1,-1
38.57,72.79,1e0,1,1,1,72.79,42.0958,0.00136992,3.84608,1,0.0210243,0.0766887,1,1,1,1,1,1,0,0,0,0.705862,3.14263e-05,0.0378794,0.025,26,1.33,1.38,18.64,1
38.57,72.79,1e0,1,1,1,72.79,42.0958,0.00136992,3.84608,1,0.0210243,0.0766887,1,1,1,1,1,1,0,0,0,0.705862,3.14263e-05,0.0378794,0.005,63,1.26,1.31,57.5,0
1.61,45.20,1e0,1,1,1,45.2,23.1419,0.0331724,2.41403,1,0.0382861,0.222773,1,1,1,1,1,1,0,0,0,0.451404,8.13776e-05,0.0379242,0.001,55,1.09,1.13,61.5,0
1.61,45.20,1e0,1,1,1,45.2,23.1419,0.0331724,2.41403,1,0.0382861,0.222773,1,1,1,1,1,1,0,0,0,0.451404,8.13776e-05,0.0379242,0.075,-1,-1,-1,-1,-1
1.61,45.20,1e0,1,1,1,45.2,23.1419,0.0331724,2.41403,1,0.0382861,0.222773,1,1,1,1,1,1,0,0,0,0.451404,8.13776e-05,0.0379242,0.005,28,1.1,1.14,20.75,0
1.61,45.20,1e0,1,1,1,45.2,23.1419,0.0331724,2.41403,1,0.0382861,0.222773,1,1,1,1,1,1,0,0,0,0.451404,8.13776e-05,0.0379242,0.05,-1,-1,-1,-1,-1
1.61,45.20,1e0,1,1,1,45.2,23.1419,0.0331724,2.41403,1,0.0382861,0.222773,1,1,1,1,1,1,0,0,0,0.451404,8.13776e-05,0.0379242,0.1,-1,-1,-1,-1,-1
1.61,45.20,1e0,1,1,1,45.2,23.1419,0.0331724,2.41403,1,0.0382861,0.222773,1,1,1,1,1,1,0,0,0,0.451404,8.13776e-05,0.0379242,0,125,1.03,1.07,140.8,0
1.61,45.20,1e0,1,1,1,45.2,23.1419,0.0331724,2.41403,1,0.0382861,0.222773,1,1,1,1,1,1,0,0,0,0.451404,8.13776e-05,0.0379242,0.01,20,1.1,1.14,12.41,1
1.61,45.20,1e0,1,1,1,45.2,23.1419,0.0331724,2.41403,1,0.0382861,0.222773,1,1,1,1,1,1,0,0,0,0.451404,8.13776e-05,0.0379242,0.025,19,1.11,1.15,18.97,1
2.59,62.10,1e0,1,1,1,62.1,31.6611,0.0176578,2.84006,1,0.0278635,0.1817,1,1,1,1,1,1,0,0,0,0.569383,4.31618e-05,0.0379154,0.075,-1,-1,-1,-1,-1
2.59,62.10,1e0,1,1,1,62.1,31.6611,0.0176578,2.84006,1,0.0278635,0.1817,1,1,1,1,1,1,0,0,0,0.569383,4.31618e-05,0.0379154,0.025,28,1.12,1.16,35.08,1
2.59,62.10,1e0,1,1,1,62.1,31.6611,0.0176578,2.84006,1,0.0278635,0.1817,1,1,1,1,1,1,0,0,0,0.569383,4.31618e-05,0.0379154,0.001,63,1.09,1.13,90.96,0
2.59,62.10,1e0,1,1,1,62.1,31.6611,0.0176578,2.84006,1,0.0278635,0.1817,1,1,1,1,1,1,0,0,0,0.569383,4.31618e-05,0.0379154,0.01,29,1.1,1.14,44.51,1
2.59,62.10,1e0,1,1,1,62.1,31.6611,0.0176578,2.84006,1,0.0278635,0.1817,1,1,1,1,1,1,0,0,0,0.569383,4.31618e-05,0.0379154,0.05,-1,-1,-1,-1,-1
2.59,62.10,1e0,1,1,1,62.1,31.6611,0.0176578,2.84006,1,0.0278635,0.1817,1,1,1,1,1,1,0,0,0,0.569383,4.31618e-05,0.0379154,0.1,-1,-1,-1,-1,-1
2.59,62.10,1e0,1,1,1,62.1,31.6611,0.0176578,2.84006,1,0.0278635,0.1817,1,1,1,1,1,1,0,0,0,0.569383,4.31618e-05,0.0379154,0,151,1.03,1.07,347,0
2.59,62.10,1e0,1,1,1,62.1,31.6611,0.0176578,2.84006,1,0.0278635,0.1817,1,1,1,1,1,1,0,0,0,0.569383,4.31618e-05,0.0379154,0.005,34,1.1,1.14,60.31,0
1.37,45.20,1e0,1,1,1,45.2,23.1254,0.0365317,2.26219,1,0.0382928,0.228478,1,1,1,1,1,1,0,0,0,0.405496,8.13776e-05,0.037926,0.005,28,1.1,1.14,17.01,0
1.37,45.20,1e0,1,1,1,45.2,23.1254,0.0365317,2.26219,1,0.0382928,0.228478,1,1,1,1,1,1,0,0,0,0.405496,8.13776e-05,0.037926,0.075,-1,-1,-1,-1,-1
1.37,45.20,1e0,1,1,1,45.2,23.1254,0.0365317,2.26219,1,0.0382928,0.228478,1,1,1,1,1,1,0,0,0,0.405496,8.13776e-05,0.037926,0.01,20,1.1,1.14,14.31,1
1.37,45.20,1e0,1,1,1,45.2,23.1254,0.0365317,2.26219,1,0.0382928,0.228478,1,1,1,1,1,1,0,0,0,0.405496,8.13776e-05,0.037926,0.05,-1,-1,-1,-1,-1
1.37,45.20,1e0,1,1,1,45.2,23.1254,0.0365317,2.26219,1,0.0382928,0.228478,1,1,1,1,1,1,0,0,0,0.405496,8.13776e-05,0.037926,0.1,-1,-1,-1,-1,-1
1.37,45.20,1e0,1,1,1,45.2,23.1254,0.0365317,2.26219,1,0.0382928,0.228478,1,1,1,1,1,1,0,0,0,0.405496,8.13776e-05,0.037926,0.001,52,1.09,1.13,38.17,0
1.37,45.20,1e0,1,1,1,45.2,23.1254,0.0365317,2.26219,1,0.0382928,0.228478,1,1,1,1,1,1,0,0,0,0.405496,8.13776e-05,0.037926,0.025,19,1.11,1.15,13.14,1
1.37,45.20,1e0,1,1,1,45.2,23.1254,0.0365317,2.26219,1,0.0382928,0.228478,1,1,1,1,1,1,0,0,0,0.405496,8.13776e-05,0.037926,0,119,1.03,1.07,117.1,0
1.61,85.32,1e0,1,1,1,85.32,43.2019,0.0177545,2.43885,1,0.0202956,0.183049,1,1,1,1,1,1,0,0,0,0.451757,2.28795e-05,0.0379224,0.025,18,1.11,1.15,11.18,1
1.61,85.32,1e0,1,1,1,85.32,43.2019,0.0177545,2.43885,1,0.0202956,0.183049,1,1,1,1,1,1,0,0,0,0.451757,2.28795e-05,0.0379224,0.01,18,1.1,1.15,18.62,1
1.61,85.32,1e0,1,1,1,85.32,43.2019,0.0177545,2.43885,1,0.0202956,0.183049,1,1,1,1,1,1,0,0,0,0.451757,2.28795e-05,0.0379224,0.075,-1,-1,-1,-1,-1
1.61,85.32,1e0,1,1,1,85.32,43.2019,0.0177545,2.43885,1,0.0202956,0.183049,1,1,1,1,1,1,0,0,0,0.451757,2.28795e-05,0.0379224,0.001,49,1.1,1.14,50.89,0
1.61,85.32,1e0,1,1,1,85.32,43.2019,0.0177545,2.43885,1,0.0202956,0.183049,1,1,1,1,1,1,0,0,0,0.451757,2.28795e-05,0.0379224,0.05,-1,-1,-1,-1,-1
1.61,85.32,1e0,1,1,1,85.32,43.2019,0.0177545,2.43885,1,0.0202956,0.183049,1,1,1,1,1,1,0,0,0,0.451757,2.28795e-05,0.0379224,0.005,25,1.1,1.14,16.57,0
1.61,85.32,1e0,1,1,1,85.32,43.2019,0.0177545,2.43885,1,0.0202956,0.183049,1,1,1,1,1,1,0,0,0,0.451757,2.28795e-05,0.0379224,0,169,1.03,1.07,206.4,0
1.61,85.32,1e0,1,1,1,85.32,43.2019,0.0177545,2.43885,1,0.0202956,0.183049,1,1,1,1,1,1,0,0,0,0.451757,2.28795e-05,0.0379224,0.1,-1,-1,-1,-1,-1
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,1,0.158584,0.421716,1,1,1,1,1,1,0,0,0,0.31214,0.00136244,0.0379309,0.075,-1,-1,-1,-1,-1
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,1,0.158584,0.421716,1,1,1,1,1,1,0,0,0,0.31214,0.00136244,0.0379309,0.01,23,1.09,1.13,14.96,0
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,1,0.158584,0.421716,1,1,1,1,1,1,0,0,0,0.31214,0.00136244,0.0379309,0.001,56,1.04,1.07,43.65,0
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,1,0.158584,0.421716,1,1,1,1,1,1,0,0,0,0.31214,0.00136244,0.0379309,0.05,-1,-1,-1,-1,-1
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,1,0.158584,0.421716,1,1,1,1,1,1,0,0,0,0.31214,0.00136244,0.0379309,0,57,1.03,1.07,35.91,0
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,1,0.158584,0.421716,1,1,1,1,1,1,0,0,0,0.31214,0.00136244,0.0379309,0.005,28,1.08,1.12,18.04,0
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,1,0.158584,0.421716,1,1,1,1,1,1,0,0,0,0.31214,0.00136244,0.0379309,0.1,-1,-1,-1,-1,-1
1.00,10.83,1e0,1,1,1,10.83,5.915,0.169062,1.83094,1,0.158584,0.421716,1,1,1,1,1,1,0,0,0,0.31214,0.00136244,0.0379309,0.025,17,1.11,1.15,9.541,1
3.56,7.88,1e0,1,1,1,7.88,4.74056,0.098783,2.77114,1,0.198984,0.393904,1,1,1,1,1,1,0,0,0,0.597643,0.00248205,0.0379204,0.075,-1,-1,-1,-1,-1
3.56,7.88,1e0,1,1,1,7.88,4.74056,0.098783,2.77114,1,0.198984,0.393904,1,1,1,1,1,1,0,0,0,0.597643,0.00248205,0.0379204,0.01,29,1.08,1.12,23.08,1
3.56,7.88,1e0,1,1,1,7.88,4.74056,0.098783,2.77114,1,0.198984,0.393904,1,1,1,1,1,1,0,0,0,0.597643,0.00248205,0.0379204,0.005,43,1.06,1.09,36.22,0
3.56,7.88,1e0,1,1,1,7.88,4.74056,0.098783,2.77114,1,0.198984,0.393904,1,1,1,1,1,1,0,0,0,0.597643,0.00248205,0.0379204,0.001,50,1.04,1.07,61.45,0
3.56,7.88,1e0,1,1,1,7.88,4.74056,0.098783,2.77114,1,0.198984,0.393904,1,1,1,1,1,1,0,0,0,0.597643,0.00248205,0.0379204,0.05,-1,-1,-1,-1,-1
3.56,7.88,1e0,1,1,1,7.88,4.74056,0.098783,2.77114,1,0.198984,0.393904,1,1,1,1,1,1,0,0,0,0.597643,0.00248205,0.0379204,0.1,-1,-1,-1,-1,-1
3.56,7.88,1e0,1,1,1,7.88,4.74056,0.098783,2.77114,1,0.198984,0.393904,1,1,1,1,1,1,0,0,0,0.597643,0.00248205,0.0379204,0.025,-1,-1,-1,-1,-1
3.56,7.88,1e0,1,1,1,7.88,4.74056,0.098783,2.77114,1,0.198984,0.393904,1,1,1,1,1,1,0,0,0,0.597643,0.00248205,0.0379204,0,51,1.03,1.07,59,0
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,1,0.0523967,0.142818,1,1,1,1,1,1,0,0,0,0.700404,0.000210185,0.0378916,0.025,29,1.28,1.33,16.01,1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,1,0.0523967,0.142818,1,1,1,1,1,1,0,0,0,0.700404,0.000210185,0.0378916,0.075,-1,-1,-1,-1,-1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,1,0.0523967,0.142818,1,1,1,1,1,1,0,0,0,0.700404,0.000210185,0.0378916,0.005,59,1.18,1.22,56.12,0
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,1,0.0523967,0.142818,1,1,1,1,1,1,0,0,0,0.700404,0.000210185,0.0378916,0.01,47,1.22,1.27,27.41,0
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,1,0.0523967,0.142818,1,1,1,1,1,1,0,0,0,0.700404,0.000210185,0.0378916,0.05,-1,-1,-1,-1,-1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,1,0.0523967,0.142818,1,1,1,1,1,1,0,0,0,0.700404,0.000210185,0.0378916,0,122,1.03,1.07,134.1,0
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,1,0.0523967,0.142818,1,1,1,1,1,1,0,0,0,0.700404,0.000210185,0.0378916,0.1,-1,-1,-1,-1,-1
17.43,28.07,1e0,1,1,1,28.07,17.0004,0.00746603,3.65283,1,0.0523967,0.142818,1,1,1,1,1,1,0,0,0,0.700404,0.000210185,0.0378916,0.001,93,1.08,1.12,92.69,0
62.10,62.10,1e0,1,1,1,62.1,44.0564,0.00100462,3.87422,1,0.0197209,0.0693918,1,1,1,1,1,1,0,0,0,0.706306,4.31618e-05,0.0378774,0.075,-1,-1,-1,-1,-1
62.10,62.10,1e0,1,1,1,62.1,44.0564,0.00100462,3.87422,1,0.0197209,0.0693918,1,1,1,1,1,1,0,0,0,0.706306,4.31618e-05,0.0378774,0.01,44,1.31,1.36,41.52,0
62.10,62.10,1e0,1,1,1,62.1,44.0564,0.00100462,3.87422,1,0.0197209,0.0693918,1,1,1,1,1,1,0,0,0,0.706306,4.31618e-05,0.0378774,0.025,24,1.33,1.39,20.88,1
62.10,62.10,1e0,1,1,1,62.1,44.0564,0.00100462,3.87422,1,0.0197209,0.0693918,1,1,1,1,1,1,0,0,0,0.706306,4.31618e-05,0.0378774,0.001,116,1.2,1.24,133.7,0
62.10,62.10,1e0,1,1,1,62.1,44.0564,0.00100462,3.87422,1,0.0197209,0.0693918,1,1,1,1,1,1,0,0,0,0.706306,4.31618e-05,0.0378774,0.05,-1,-1,-1,-1,-1
62.10,62.10,1e0,1,1,1,62.1,44.0564,0.00100462,3.87422,1,0.0197209,0.0693918,1,1,1,1,1,1,0,0,0,0.706306,4.31618e-05,0.0378774,0.1,-1,-1,-1,-1,-1
62.10,62.10,1e0,1,1,1,62.1,44.0564,0.00100462,3.87422,1,0.0197209,0.0693918,1,1,1,1,1,1,0,0,0,0.706306,4.31618e-05,0.0378774,0.005,64,1.28,1.32,58.3,0
62.10,62.10,1e0,1,1,1,62.1,44.0564,0.00100462,3.87422,1,0.0197209,0.0693918,1,1,1,1,1,1,0,0,0,0.706306,4.31618e-05,0.0378774,0,200,1.03,1.07,265.4,0
1.37,1.89,1e0,1,1,1,1.89,1.49069,0.584001,1.51215,1,0.682047,0.820547,1,1,1,1,1,1,0,0,0,0.287913,0.0183939,0.037935,0.075,-1,-1,-1,-1,-1
1.37,1.89,1e0,1,1,1,1.89,1.49069,0.584001,1.51215,1,0.682047,0.820547,1,1,1,1,1,1,0,0,0,0.287913,0.0183939,0.037935,0,39,1.03,1.07,28.54,0
1.37,1.89,1e0,1,1,1,1.89,1.49069,0.584001,1.51215,1,0.682047,0.820547,1,1,1,1,1,1,0,0,0,0.287913,0.0183939,0.037935,0.05,-1,-1,-1,-1,-1
1.37,1.89,1e0,1,1,1,1.89,1.49069,0.584001,1.51215,1,0.682047,0.820547,1,1,1,1,1,1,0,0,0,0.287913,0.0183939,0.037935,0.1,-1,-1,-1,-1,-1
1.37,1.89,1e0,1,1,1,1.89,1.49069,0.584001,1.51215,1,0.682047,0.820547,1,1,1,1,1,1,0,0,0,0.287913,0.0183939,0.037935,0.01,39,1.04,1.07,35.95,0
1.37,1.89,1e0,1,1,1,1.89,1.49069,0.584001,1.51215,1,0.682047,0.820547,1,1,1,1,1,1,0,0,0,0.287913,0.0183939,0.037935,0.005,39,1.04,1.07,37.71,0
1.37,1.89,1e0,1,1,1,1.89,1.49069,0.584001,1.51215,1,0.682047,0.820547,1,1,1,1,1,1,0,0,0,0.287913,0.0183939,0.037935,0.025,34,1.07,1.11,24.3,1
1.37,1.89,1e0,1,1,1,1.89,1.49069,0.584001,1.51215,1,0.682047,0.820547,1,1,1,1,1,1,0,0,0,0.287913,0.0183939,0.037935,0.001,39,1.04,1.07,30.03,0
10.83,52.98,1e0,1,1,1,52.98,27.8944,0.00626386,3.59404,1,0.0320247,0.128994,1,1,1,1,1,1,0,0,0,0.695925,5.92718e-05,0.0378924,0.075,-1,-1,-1,-1,-1
10.83,52.98,1e0,1,1,1,52.98,27.8944,0.00626386,3.59404,1,0.0320247,0.128994,1,1,1,1,1,1,0,0,0,0.695925,5.92718e-05,0.0378924,0,150,1.03,1.07,169.9,0
10.83,52.98,1e0,1,1,1,52.98,27.8944,0.00626386,3.59404,1,0.0320247,0.128994,1,1,1,1,1,1,0,0,0,0.695925,5.92718e-05,0.0378924,0.001,92,1.08,1.12,84.85,0
10.83,52.98,1e0,1,1,1,52.98,27.8944,0.00626386,3.59404,1,0.0320247,0.128994,1,1,1,1,1,1,0,0,0,0.695925,5.92718e-05,0.0378924,0.05,-1,-1,-1,-1,-1
10.83,52.98,1e0,1,1,1,52.98,27.8944,0.00626386,3.59404,1,0.0320247,0.128994,1,1,1,1,1,1,0,0,0,0.695925,5.92718e-05,0.0378924,0.01,56,1.2,1.25,57.65,0
10.83,52.98,1e0,1,1,1,52.98,27.8944,0.00626386,3.59404,1,0.0320247,0.128994,1,1,1,1,1,1,0,0,0,0.695925,5.92718e-05,0.0378924,0.025,35,1.26,1.3,23.52,1
10.83,52.98,1e0,1,1,1,52.98,27.8944,0.00626386,3.59404,1,0.0320247,0.128994,1,1,1,1,1,1,0,0,0,0.695925,5.92718e-05,0.0378924,0.1,-1,-1,-1,-1,-1
10.83,52.98,1e0,1,1,1,52.98,27.8944,0.00626386,3.59404,1,0.0320247,0.128994,1,1,1,1,1,1,0,0,0,0.695925,5.92718e-05,0.0378924,0.005,78,1.15,1.19,78.6,0
4.18,12.69,1e0,1,1,1,12.69,7.17414,0.0564062,2.99202,1,0.129276,0.308221,1,1,1,1,1,1,0,0,0,0.632742,0.00100358,0.0379148,0.001,72,1.04,1.07,85.45,0
4.18,12.69,1e0,1,1,1,12.69,7.17414,0.0564062,2.99202,1,0.129276,0.308221,1,1,1,1,1,1,0,0,0,0.632742,0.00100358,0.0379148,0.075,-1,-1,-1,-1,-1
4.18,12.69,1e0,1,1,1,12.69,7.17414,0.0564062,2.99202,1,0.129276,0.308221,1,1,1,1,1,1,0,0,0,0.632742,0.00100358,0.0379148,0.005,42,1.07,1.12,43.25,0
4.18,12.69,1e0,1,1,1,12.69,7.17414,0.0564062,2.99202,1,0.129276,0.308221,1,1,1,1,1,1,0,0,0,0.632742,0.00100358,0.0379148,0.025,30,1.16,1.21,19.21,1
